FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;8;53;391;391;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;17;17;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;13;64;294;294;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;19;19;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;72;301;591;591;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;23;23;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;52;92;428;428;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;16;16;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;20;201;439;439;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;32;32;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;32;52;257;257;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;27;27;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;19;46;258;258;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;63;63;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396;1;89;486;486;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;78;78;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;12;56;302;302;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;50;50;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;8;118;421;421;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;37;37;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;12;60;265;265;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;42;42;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;41;125;330;330;Museo
20260831;2007;01;Amazonas;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;18;18;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318;250;0;568;568;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;191;0;641;641;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;10;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;437;230;0;667;667;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;10;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;186;0;554;554;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;10;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;132;0;578;578;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633;283;0;916;916;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;190;0;512;512;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;10;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;563;300;0;863;863;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;10;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;290;0;700;700;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;255;0;612;612;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533;280;0;813;813;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;6;6;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;196;0;575;575;Museo
20260831;2007;15;Lima;Museo Jose Carlos Mariategui;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;01;Enero;0;Nacionales;0;0;0;0;0;589;1101;654;2344;0;0;0;0;0;767;181;432;1380;3724;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;01;Enero;1;Extranjeros;0;0;0;0;0;4734;0;0;4734;0;0;0;0;0;23;0;0;23;4757;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;02;Febrero;0;Nacionales;0;0;0;0;0;514;748;1290;2552;0;0;0;0;0;508;118;254;880;3432;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;02;Febrero;1;Extranjeros;0;0;0;0;0;3692;0;0;3692;0;0;0;0;0;28;0;0;28;3720;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;03;Marzo;0;Nacionales;0;0;0;0;0;331;998;523;1852;0;0;0;0;0;827;448;290;1565;3417;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;03;Marzo;1;Extranjeros;0;0;0;0;0;5413;0;0;5413;0;0;0;0;0;21;0;0;21;5434;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;04;Abril;0;Nacionales;0;0;0;0;0;396;1147;3779;5322;0;0;0;0;0;1205;436;670;2311;7633;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;04;Abril;1;Extranjeros;0;0;0;0;0;4931;0;0;4931;0;0;0;0;0;1;0;0;1;4932;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;05;Mayo;0;Nacionales;0;0;0;0;0;511;1232;6556;8299;0;0;0;0;0;2609;617;2977;6203;14502;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;05;Mayo;1;Extranjeros;0;0;0;0;0;4710;0;0;4710;0;0;0;0;0;567;0;0;567;5277;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;06;Junio;0;Nacionales;0;0;0;0;0;471;1397;14149;16017;0;0;0;0;0;1610;225;376;2211;18228;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;06;Junio;1;Extranjeros;0;0;0;0;0;4187;0;0;4187;0;0;0;0;0;87;0;0;87;4274;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;07;Julio;0;Nacionales;0;0;0;0;0;775;1610;10055;12440;0;0;0;0;0;975;210;403;1588;14028;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;07;Julio;1;Extranjeros;0;0;0;0;0;6759;0;0;6759;0;0;0;0;0;54;0;0;54;6813;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;08;Agosto;0;Nacionales;0;0;0;0;0;490;1596;4350;6436;0;0;0;0;0;473;151;224;848;7284;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;08;Agosto;1;Extranjeros;0;0;0;0;0;7538;0;0;7538;0;0;0;0;0;27;0;0;27;7565;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;09;Setiembre;0;Nacionales;0;0;0;0;0;335;1173;10145;11653;0;0;0;0;0;383;166;182;731;12384;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;09;Setiembre;1;Extranjeros;0;0;0;0;0;5321;0;0;5321;0;0;0;0;0;23;0;0;23;5344;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;10;Octubre;0;Nacionales;0;0;0;0;0;395;1195;7070;8660;0;0;0;0;0;454;262;160;876;9536;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;10;Octubre;1;Extranjeros;0;0;0;0;0;6787;0;0;6787;0;0;0;0;0;22;0;0;22;6809;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;11;Noviembre;0;Nacionales;0;0;0;0;0;448;1275;6279;8002;0;0;0;0;0;245;61;127;433;8435;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;11;Noviembre;1;Extranjeros;0;0;0;0;0;5786;0;0;5786;0;0;0;0;0;17;0;0;17;5803;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;12;Diciembre;0;Nacionales;0;0;0;0;0;151;649;1677;2477;0;0;0;0;0;184;50;85;319;2796;Museo
20260831;2007;15;Lima;Museo Nacional de Arqueología, Antropología E Historia del Perú;12;Diciembre;1;Extranjeros;0;0;0;0;0;2809;0;0;2809;0;0;0;0;0;10;0;0;10;2819;Museo
20260831;2007;16;Loreto;Museo Amazónico;01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;25;117;62;21;225;225;Museo
20260831;2007;16;Loreto;Museo Amazónico;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;15;57;14;0;86;86;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";01;Enero;0;Nacionales;0;0;0;0;0;18;1;0;19;0;0;0;0;0;0;0;0;0;19;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";01;Enero;1;Extranjeros;0;0;0;0;0;27;0;0;27;0;0;0;0;0;0;0;0;0;27;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";02;Febrero;0;Nacionales;0;0;0;0;0;23;6;0;29;0;0;0;0;0;0;0;0;0;29;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";02;Febrero;1;Extranjeros;0;0;0;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;32;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";03;Marzo;0;Nacionales;0;0;0;0;0;25;54;0;79;0;0;0;0;0;0;0;0;0;79;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";03;Marzo;1;Extranjeros;0;0;0;0;0;47;0;0;47;0;0;0;0;0;0;0;0;0;47;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";04;Abril;0;Nacionales;0;0;0;0;0;53;30;0;83;0;0;0;0;0;0;0;0;0;83;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";04;Abril;1;Extranjeros;0;0;0;0;0;95;0;0;95;0;0;0;0;0;0;0;0;0;95;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";05;Mayo;0;Nacionales;0;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;14;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";05;Mayo;1;Extranjeros;0;0;0;0;0;62;0;0;62;0;0;0;0;0;0;0;0;0;62;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";06;Junio;0;Nacionales;0;0;0;0;0;25;29;0;54;0;0;0;0;0;0;0;0;0;54;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";06;Junio;1;Extranjeros;0;0;0;0;0;66;0;0;66;0;0;0;0;0;0;0;0;0;66;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";07;Julio;0;Nacionales;0;0;0;0;0;58;11;0;69;0;0;0;0;0;0;0;0;0;69;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";07;Julio;1;Extranjeros;0;0;0;0;0;105;0;0;105;0;0;0;0;0;0;0;0;0;105;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";08;Agosto;0;Nacionales;0;0;0;0;0;32;20;0;52;0;0;0;0;0;0;0;0;0;52;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";08;Agosto;1;Extranjeros;0;0;0;0;0;254;0;0;254;0;0;0;0;0;0;0;0;0;254;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";09;Setiembre;0;Nacionales;0;0;0;0;0;21;86;0;107;0;0;0;0;0;0;0;0;0;107;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";09;Setiembre;1;Extranjeros;0;0;0;0;0;90;0;0;90;0;0;0;0;0;0;0;0;0;90;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";10;Octubre;0;Nacionales;0;0;0;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;45;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";10;Octubre;1;Extranjeros;0;0;0;0;0;117;0;0;117;0;0;0;0;0;0;0;0;0;117;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";11;Noviembre;0;Nacionales;0;0;0;0;0;23;37;0;60;0;0;0;0;0;0;0;0;0;60;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";11;Noviembre;1;Extranjeros;0;0;0;0;0;88;0;0;88;0;0;0;0;0;0;0;0;0;88;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";12;Diciembre;0;Nacionales;0;0;0;0;0;25;0;0;25;0;0;0;0;0;0;0;0;0;25;Museo
20260831;2007;21;Puno;"Templo Museo ""San Juan de Letrán""";12;Diciembre;1;Extranjeros;0;0;0;0;0;49;0;0;49;0;0;0;0;0;0;0;0;0;49;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";03;Marzo;0;Nacionales;0;0;0;0;0;23;0;0;23;0;0;0;0;0;0;0;0;0;23;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";03;Marzo;1;Extranjeros;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;12;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";04;Abril;0;Nacionales;0;0;0;0;0;81;0;0;81;0;0;0;0;0;0;0;0;0;81;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";04;Abril;1;Extranjeros;0;0;0;0;0;33;0;0;33;0;0;0;0;0;0;0;0;0;33;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";05;Mayo;0;Nacionales;0;0;0;0;0;26;0;0;26;0;0;0;0;0;0;0;0;0;26;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";05;Mayo;1;Extranjeros;0;0;0;0;0;39;0;0;39;0;0;0;0;0;0;0;0;0;39;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";06;Junio;0;Nacionales;0;0;0;0;0;56;0;0;56;0;0;0;0;0;0;0;0;0;56;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";06;Junio;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";07;Julio;0;Nacionales;0;0;0;0;0;65;0;0;65;0;0;0;0;0;0;0;0;0;65;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";07;Julio;1;Extranjeros;0;0;0;0;0;58;0;0;58;0;0;0;0;0;0;0;0;0;58;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";08;Agosto;0;Nacionales;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";08;Agosto;1;Extranjeros;0;0;0;0;0;74;0;0;74;0;0;0;0;0;0;0;0;0;74;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";09;Setiembre;0;Nacionales;0;0;0;0;0;49;0;0;49;0;0;0;0;0;0;0;0;0;49;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";09;Setiembre;1;Extranjeros;0;0;0;0;0;28;0;0;28;0;0;0;0;0;0;0;0;0;28;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";10;Octubre;0;Nacionales;0;0;0;0;0;90;0;0;90;0;0;0;0;0;0;0;0;0;90;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";10;Octubre;1;Extranjeros;0;0;0;0;0;24;0;0;24;0;0;0;0;0;0;0;0;0;24;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";11;Noviembre;0;Nacionales;0;0;0;0;0;76;0;0;76;0;0;0;0;0;0;0;0;0;76;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";11;Noviembre;1;Extranjeros;0;0;0;0;0;31;0;0;31;0;0;0;0;0;0;0;0;0;31;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";12;Diciembre;0;Nacionales;0;0;0;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;45;Museo
20260831;2007;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";12;Diciembre;1;Extranjeros;0;0;0;0;0;19;0;0;19;0;0;0;0;0;0;0;0;0;19;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;01;Enero;0;Nacionales;0;0;0;0;0;57;8;0;65;0;0;0;0;0;0;0;0;0;65;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;01;Enero;1;Extranjeros;0;0;0;0;0;2084;50;0;2134;0;0;0;0;0;0;0;0;0;2134;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;02;Febrero;0;Nacionales;0;0;0;0;0;42;56;0;98;0;0;0;0;0;0;0;0;0;98;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;02;Febrero;1;Extranjeros;0;0;0;0;0;1504;17;0;1521;0;0;0;0;0;0;0;0;0;1521;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;03;Marzo;0;Nacionales;0;0;0;0;0;69;72;0;141;0;0;0;0;0;0;0;0;0;141;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;03;Marzo;1;Extranjeros;0;0;0;0;0;2172;2;0;2174;0;0;0;0;0;0;0;0;0;2174;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;04;Abril;0;Nacionales;0;0;0;0;0;41;0;0;41;0;0;0;0;0;0;0;0;0;41;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;04;Abril;1;Extranjeros;0;0;0;0;0;2663;0;0;2663;0;0;0;0;0;0;0;0;0;2663;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;05;Mayo;0;Nacionales;0;0;0;0;0;44;143;0;187;0;0;0;0;0;0;0;0;0;187;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;05;Mayo;1;Extranjeros;0;0;0;0;0;2730;5;0;2735;0;0;0;0;0;0;0;0;0;2735;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;06;Junio;0;Nacionales;0;0;0;0;0;47;155;0;202;0;0;0;0;0;0;0;0;0;202;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;06;Junio;1;Extranjeros;0;0;0;0;0;2730;6;0;2736;0;0;0;0;0;0;0;0;0;2736;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;07;Julio;0;Nacionales;0;0;0;0;0;32;22;0;54;0;0;0;0;0;0;0;0;0;54;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;07;Julio;1;Extranjeros;0;0;0;0;0;3099;2;0;3101;0;0;0;0;0;0;0;0;0;3101;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;08;Agosto;0;Nacionales;0;0;0;0;0;67;174;0;241;0;0;0;0;0;0;0;0;0;241;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;08;Agosto;1;Extranjeros;0;0;0;0;0;6382;16;0;6398;0;0;0;0;0;0;0;0;0;6398;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;09;Setiembre;0;Nacionales;0;0;0;0;0;48;140;0;188;0;0;0;0;0;0;0;0;0;188;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;09;Setiembre;1;Extranjeros;0;0;0;0;0;4211;0;0;4211;0;0;0;0;0;0;0;0;0;4211;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;10;Octubre;0;Nacionales;0;0;0;0;0;58;338;0;396;0;0;0;0;0;0;0;0;0;396;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;10;Octubre;1;Extranjeros;0;0;0;0;0;4074;0;0;4074;0;0;0;0;0;0;0;0;0;4074;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;11;Noviembre;0;Nacionales;0;0;0;0;0;58;138;0;196;0;0;0;0;0;0;0;0;0;196;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;11;Noviembre;1;Extranjeros;0;0;0;0;0;3431;0;0;3431;0;0;0;0;0;0;0;0;0;3431;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;12;Diciembre;0;Nacionales;0;0;0;0;0;39;120;0;159;0;0;0;0;0;0;0;0;0;159;Museo
20260831;2007;21;Puno;Museo Lítico de Pukara;12;Diciembre;1;Extranjeros;0;0;0;0;0;1524;0;0;1524;0;0;0;0;0;0;0;0;0;1524;Museo
